Date,Province,ProductKey,Indice_IPC_produit,ProductLabel,Unit
2019-06,Alberta,meat,10.84,"Pork loin cuts, per kilogram",Dollars
2019-06,Alberta,meat,9.78,"Pork rib cuts, per kilogram",Dollars
2019-06,Alberta,meat,6.68,"Pork shoulder cuts, per kilogram",Dollars
2019-06,Alberta,meat,6.48,"Meatless burgers, 226 grams",Dollars
2019-07,Alberta,meat,14.64,"Beef stewing cuts, per kilogram",Dollars
2019-07,Alberta,meat,27.66,"Beef striploin cuts, per kilogram",Dollars
2019-07,Alberta,meat,13.21,"Beef top sirloin cuts, per kilogram",Dollars
2019-07,Alberta,meat,19.82,"Beef rib cuts, per kilogram",Dollars
2019-07,Alberta,meat,9.02,"Ground beef, per kilogram",Dollars
2019-07,Alberta,meat,8.65,"Pork loin cuts, per kilogram",Dollars
2019-07,Alberta,meat,8.95,"Pork rib cuts, per kilogram",Dollars
2019-07,Alberta,meat,9.09,"Pork shoulder cuts, per kilogram",Dollars
2019-07,Alberta,meat,6.25,"Meatless burgers, 226 grams",Dollars
2019-08,Alberta,meat,14.27,"Beef stewing cuts, per kilogram",Dollars
2019-08,Alberta,meat,28.02,"Beef striploin cuts, per kilogram",Dollars
2019-08,Alberta,meat,13.32,"Beef top sirloin cuts, per kilogram",Dollars
2019-08,Alberta,meat,23.24,"Beef rib cuts, per kilogram",Dollars
2019-08,Alberta,meat,9.18,"Ground beef, per kilogram",Dollars
2019-08,Alberta,meat,10.6,"Pork loin cuts, per kilogram",Dollars
2019-08,Alberta,meat,9.42,"Pork rib cuts, per kilogram",Dollars
2019-08,Alberta,meat,9.5,"Pork shoulder cuts, per kilogram",Dollars
2019-08,Alberta,meat,5.95,"Meatless burgers, 226 grams",Dollars
2019-09,Alberta,meat,13.63,"Beef stewing cuts, per kilogram",Dollars
2019-09,Alberta,meat,18.39,"Beef striploin cuts, per kilogram",Dollars
2019-09,Alberta,meat,15.6,"Beef top sirloin cuts, per kilogram",Dollars
2019-09,Alberta,meat,19.17,"Beef rib cuts, per kilogram",Dollars
2019-09,Alberta,meat,9.3,"Ground beef, per kilogram",Dollars
2019-09,Alberta,meat,8.82,"Pork loin cuts, per kilogram",Dollars
2019-09,Alberta,meat,10.35,"Pork rib cuts, per kilogram",Dollars
2019-09,Alberta,meat,9.31,"Pork shoulder cuts, per kilogram",Dollars
2019-09,Alberta,meat,5.89,"Meatless burgers, 226 grams",Dollars
2019-10,Alberta,meat,12.69,"Beef stewing cuts, per kilogram",Dollars
2019-10,Alberta,meat,28.89,"Beef striploin cuts, per kilogram",Dollars
2019-10,Alberta,meat,14.77,"Beef top sirloin cuts, per kilogram",Dollars
2019-10,Alberta,meat,19.67,"Beef rib cuts, per kilogram",Dollars
2019-10,Alberta,meat,9.21,"Ground beef, per kilogram",Dollars
2019-10,Alberta,meat,9.33,"Pork loin cuts, per kilogram",Dollars
2019-10,Alberta,meat,7.93,"Pork rib cuts, per kilogram",Dollars
2019-10,Alberta,meat,4.65,"Pork shoulder cuts, per kilogram",Dollars
2019-10,Alberta,meat,5.69,"Meatless burgers, 226 grams",Dollars
2019-11,Alberta,meat,14.5,"Beef stewing cuts, per kilogram",Dollars
2019-11,Alberta,meat,21.22,"Beef striploin cuts, per kilogram",Dollars
2019-11,Alberta,meat,18.15,"Beef top sirloin cuts, per kilogram",Dollars
2019-11,Alberta,meat,23.37,"Beef rib cuts, per kilogram",Dollars
2019-11,Alberta,meat,10.37,"Ground beef, per kilogram",Dollars
2019-11,Alberta,meat,7.98,"Pork loin cuts, per kilogram",Dollars
2019-11,Alberta,meat,9.68,"Pork rib cuts, per kilogram",Dollars
2019-11,Alberta,meat,7.2,"Pork shoulder cuts, per kilogram",Dollars
2019-11,Alberta,meat,5.56,"Meatless burgers, 226 grams",Dollars
2019-12,Alberta,meat,14.04,"Beef stewing cuts, per kilogram",Dollars
2019-12,Alberta,meat,20.27,"Beef striploin cuts, per kilogram",Dollars
2019-12,Alberta,meat,16.57,"Beef top sirloin cuts, per kilogram",Dollars
2019-12,Alberta,meat,20.9,"Beef rib cuts, per kilogram",Dollars
2019-12,Alberta,meat,10.41,"Ground beef, per kilogram",Dollars
2019-12,Alberta,meat,9.23,"Pork loin cuts, per kilogram",Dollars
2019-12,Alberta,meat,8.99,"Pork rib cuts, per kilogram",Dollars
2019-12,Alberta,meat,9.07,"Pork shoulder cuts, per kilogram",Dollars
2019-12,Alberta,meat,5.52,"Meatless burgers, 226 grams",Dollars
2020-01,Alberta,meat,14.13,"Beef stewing cuts, per kilogram",Dollars
2020-01,Alberta,meat,25.1,"Beef striploin cuts, per kilogram",Dollars
2020-01,Alberta,meat,15.35,"Beef top sirloin cuts, per kilogram",Dollars
2020-01,Alberta,meat,25.55,"Beef rib cuts, per kilogram",Dollars
2020-01,Alberta,meat,10.21,"Ground beef, per kilogram",Dollars
2020-01,Alberta,meat,9.31,"Pork loin cuts, per kilogram",Dollars
2020-01,Alberta,meat,9.95,"Pork rib cuts, per kilogram",Dollars
2020-01,Alberta,meat,8.6,"Pork shoulder cuts, per kilogram",Dollars
2020-01,Alberta,meat,4.51,"Meatless burgers, 226 grams",Dollars
2020-02,Alberta,meat,13.86,"Beef stewing cuts, per kilogram",Dollars
2020-02,Alberta,meat,19.21,"Beef striploin cuts, per kilogram",Dollars
2020-02,Alberta,meat,15.86,"Beef top sirloin cuts, per kilogram",Dollars
2020-02,Alberta,meat,24.82,"Beef rib cuts, per kilogram",Dollars
2020-02,Alberta,meat,10.11,"Ground beef, per kilogram",Dollars
2020-02,Alberta,meat,9.44,"Pork loin cuts, per kilogram",Dollars
2020-02,Alberta,meat,9.79,"Pork rib cuts, per kilogram",Dollars
2020-02,Alberta,meat,4.45,"Pork shoulder cuts, per kilogram",Dollars
2020-02,Alberta,meat,3.81,"Meatless burgers, 226 grams",Dollars
2020-03,Alberta,meat,15.2,"Beef stewing cuts, per kilogram",Dollars
2020-03,Alberta,meat,27.62,"Beef striploin cuts, per kilogram",Dollars
2020-03,Alberta,meat,16.72,"Beef top sirloin cuts, per kilogram",Dollars
2020-03,Alberta,meat,25.51,"Beef rib cuts, per kilogram",Dollars
2020-03,Alberta,meat,10.85,"Ground beef, per kilogram",Dollars
2020-03,Alberta,meat,9.77,"Pork loin cuts, per kilogram",Dollars
2020-03,Alberta,meat,9.52,"Pork rib cuts, per kilogram",Dollars
2020-03,Alberta,meat,8.41,"Pork shoulder cuts, per kilogram",Dollars
2020-03,Alberta,meat,5.58,"Meatless burgers, 226 grams",Dollars
2020-04,Alberta,meat,13.98,"Beef stewing cuts, per kilogram",Dollars
2020-04,Alberta,meat,18.87,"Beef striploin cuts, per kilogram",Dollars
2020-04,Alberta,meat,18.32,"Beef top sirloin cuts, per kilogram",Dollars
2020-04,Alberta,meat,23.7,"Beef rib cuts, per kilogram",Dollars
2020-04,Alberta,meat,10.93,"Ground beef, per kilogram",Dollars
2020-04,Alberta,meat,9.18,"Pork loin cuts, per kilogram",Dollars
2020-04,Alberta,meat,11.0,"Pork rib cuts, per kilogram",Dollars
2020-04,Alberta,meat,8.09,"Pork shoulder cuts, per kilogram",Dollars
2020-04,Alberta,meat,5.66,"Meatless burgers, 226 grams",Dollars
2020-05,Alberta,meat,17.49,"Beef stewing cuts, per kilogram",Dollars
2020-05,Alberta,meat,30.42,"Beef striploin cuts, per kilogram",Dollars
2020-05,Alberta,meat,24.11,"Beef top sirloin cuts, per kilogram",Dollars
2020-05,Alberta,meat,22.01,"Beef rib cuts, per kilogram",Dollars
2020-05,Alberta,meat,11.09,"Ground beef, per kilogram",Dollars
2020-05,Alberta,meat,10.97,"Pork loin cuts, per kilogram",Dollars
2020-05,Alberta,meat,9.16,"Pork rib cuts, per kilogram",Dollars
2020-05,Alberta,meat,5.3,"Pork shoulder cuts, per kilogram",Dollars
2020-05,Alberta,meat,5.32,"Meatless burgers, 226 grams",Dollars
2020-06,Alberta,meat,19.54,"Beef stewing cuts, per kilogram",Dollars
2020-06,Alberta,meat,32.82,"Beef striploin cuts, per kilogram",Dollars
2020-06,Alberta,meat,20.38,"Beef top sirloin cuts, per kilogram",Dollars
2020-06,Alberta,meat,27.75,"Beef rib cuts, per kilogram",Dollars
2020-06,Alberta,meat,11.22,"Ground beef, per kilogram",Dollars
2020-06,Alberta,meat,11.91,"Pork loin cuts, per kilogram",Dollars
2020-06,Alberta,meat,11.71,"Pork rib cuts, per kilogram",Dollars
2020-06,Alberta,meat,7.57,"Pork shoulder cuts, per kilogram",Dollars
2020-06,Alberta,meat,5.6,"Meatless burgers, 226 grams",Dollars
2020-07,Alberta,meat,17.4,"Beef stewing cuts, per kilogram",Dollars
2020-07,Alberta,meat,29.93,"Beef striploin cuts, per kilogram",Dollars
2020-07,Alberta,meat,16.99,"Beef top sirloin cuts, per kilogram",Dollars
2020-07,Alberta,meat,26.61,"Beef rib cuts, per kilogram",Dollars
2020-07,Alberta,meat,10.2,"Ground beef, per kilogram",Dollars
2020-07,Alberta,meat,9.36,"Pork loin cuts, per kilogram",Dollars
2020-07,Alberta,meat,10.71,"Pork rib cuts, per kilogram",Dollars
2020-07,Alberta,meat,5.04,"Pork shoulder cuts, per kilogram",Dollars
2020-07,Alberta,meat,5.71,"Meatless burgers, 226 grams",Dollars
2020-08,Alberta,meat,16.72,"Beef stewing cuts, per kilogram",Dollars
2020-08,Alberta,meat,27.16,"Beef striploin cuts, per kilogram",Dollars
2020-08,Alberta,meat,16.07,"Beef top sirloin cuts, per kilogram",Dollars
2020-08,Alberta,meat,27.4,"Beef rib cuts, per kilogram",Dollars
2020-08,Alberta,meat,8.92,"Ground beef, per kilogram",Dollars
2020-08,Alberta,meat,10.63,"Pork loin cuts, per kilogram",Dollars
2020-08,Alberta,meat,9.53,"Pork rib cuts, per kilogram",Dollars
2020-08,Alberta,meat,4.47,"Pork shoulder cuts, per kilogram",Dollars
2020-08,Alberta,meat,5.44,"Meatless burgers, 226 grams",Dollars
2020-09,Alberta,meat,15.36,"Beef stewing cuts, per kilogram",Dollars
2020-09,Alberta,meat,23.52,"Beef striploin cuts, per kilogram",Dollars
2020-09,Alberta,meat,19.68,"Beef top sirloin cuts, per kilogram",Dollars
2020-09,Alberta,meat,18.28,"Beef rib cuts, per kilogram",Dollars
2020-09,Alberta,meat,9.21,"Ground beef, per kilogram",Dollars
2020-09,Alberta,meat,9.44,"Pork loin cuts, per kilogram",Dollars
2020-09,Alberta,meat,10.84,"Pork rib cuts, per kilogram",Dollars
2020-09,Alberta,meat,4.42,"Pork shoulder cuts, per kilogram",Dollars
2020-09,Alberta,meat,5.47,"Meatless burgers, 226 grams",Dollars
2020-10,Alberta,meat,14.42,"Beef stewing cuts, per kilogram",Dollars
2020-10,Alberta,meat,26.71,"Beef striploin cuts, per kilogram",Dollars
2020-10,Alberta,meat,18.09,"Beef top sirloin cuts, per kilogram",Dollars
2020-10,Alberta,meat,20.05,"Beef rib cuts, per kilogram",Dollars
2020-10,Alberta,meat,9.46,"Ground beef, per kilogram",Dollars
2020-10,Alberta,meat,8.63,"Pork loin cuts, per kilogram",Dollars
2020-10,Alberta,meat,10.94,"Pork rib cuts, per kilogram",Dollars
2020-10,Alberta,meat,4.4,"Pork shoulder cuts, per kilogram",Dollars
2020-10,Alberta,meat,5.69,"Meatless burgers, 226 grams",Dollars
2020-11,Alberta,meat,15.49,"Beef stewing cuts, per kilogram",Dollars
2020-11,Alberta,meat,22.91,"Beef striploin cuts, per kilogram",Dollars
2020-11,Alberta,meat,18.36,"Beef top sirloin cuts, per kilogram",Dollars
2020-11,Alberta,meat,24.95,"Beef rib cuts, per kilogram",Dollars
2020-11,Alberta,meat,10.83,"Ground beef, per kilogram",Dollars
2020-11,Alberta,meat,9.11,"Pork loin cuts, per kilogram",Dollars
2020-11,Alberta,meat,10.04,"Pork rib cuts, per kilogram",Dollars
2020-11,Alberta,meat,5.08,"Pork shoulder cuts, per kilogram",Dollars
2020-11,Alberta,meat,5.47,"Meatless burgers, 226 grams",Dollars
2020-12,Alberta,meat,13.88,"Beef stewing cuts, per kilogram",Dollars
2020-12,Alberta,meat,20.29,"Beef striploin cuts, per kilogram",Dollars
2020-12,Alberta,meat,14.79,"Beef top sirloin cuts, per kilogram",Dollars
2020-12,Alberta,meat,25.56,"Beef rib cuts, per kilogram",Dollars
2020-12,Alberta,meat,10.2,"Ground beef, per kilogram",Dollars
2020-12,Alberta,meat,8.97,"Pork loin cuts, per kilogram",Dollars
2020-12,Alberta,meat,10.72,"Pork rib cuts, per kilogram",Dollars
2020-12,Alberta,meat,6.01,"Pork shoulder cuts, per kilogram",Dollars
2020-12,Alberta,meat,5.61,"Meatless burgers, 226 grams",Dollars
2021-01,Alberta,meat,15.38,"Beef stewing cuts, per kilogram",Dollars
2021-01,Alberta,meat,25.9,"Beef striploin cuts, per kilogram",Dollars
2021-01,Alberta,meat,17.69,"Beef top sirloin cuts, per kilogram",Dollars
2021-01,Alberta,meat,24.73,"Beef rib cuts, per kilogram",Dollars
2021-01,Alberta,meat,9.96,"Ground beef, per kilogram",Dollars
2021-01,Alberta,meat,9.24,"Pork loin cuts, per kilogram",Dollars
2021-01,Alberta,meat,9.89,"Pork rib cuts, per kilogram",Dollars
2021-01,Alberta,meat,7.13,"Pork shoulder cuts, per kilogram",Dollars
2021-01,Alberta,meat,5.56,"Meatless burgers, 226 grams",Dollars
2021-02,Alberta,meat,14.98,"Beef stewing cuts, per kilogram",Dollars
2021-02,Alberta,meat,21.84,"Beef striploin cuts, per kilogram",Dollars
2021-02,Alberta,meat,15.68,"Beef top sirloin cuts, per kilogram",Dollars
2021-02,Alberta,meat,23.09,"Beef rib cuts, per kilogram",Dollars
2021-02,Alberta,meat,9.95,"Ground beef, per kilogram",Dollars
2021-02,Alberta,meat,9.47,"Pork loin cuts, per kilogram",Dollars
2021-02,Alberta,meat,7.83,"Pork rib cuts, per kilogram",Dollars
2021-02,Alberta,meat,4.87,"Pork shoulder cuts, per kilogram",Dollars
2021-02,Alberta,meat,5.3,"Meatless burgers, 226 grams",Dollars
2021-03,Alberta,meat,15.09,"Beef stewing cuts, per kilogram",Dollars
2021-03,Alberta,meat,24.43,"Beef striploin cuts, per kilogram",Dollars
2021-03,Alberta,meat,16.35,"Beef top sirloin cuts, per kilogram",Dollars
2021-03,Alberta,meat,23.91,"Beef rib cuts, per kilogram",Dollars
2021-03,Alberta,meat,9.85,"Ground beef, per kilogram",Dollars
2021-03,Alberta,meat,8.67,"Pork loin cuts, per kilogram",Dollars
2021-03,Alberta,meat,9.49,"Pork rib cuts, per kilogram",Dollars
2021-03,Alberta,meat,7.48,"Pork shoulder cuts, per kilogram",Dollars
2021-03,Alberta,meat,5.45,"Meatless burgers, 226 grams",Dollars
2021-04,Alberta,meat,15.36,"Beef stewing cuts, per kilogram",Dollars
2021-04,Alberta,meat,23.55,"Beef striploin cuts, per kilogram",Dollars
2021-04,Alberta,meat,16.15,"Beef top sirloin cuts, per kilogram",Dollars
2021-04,Alberta,meat,26.91,"Beef rib cuts, per kilogram",Dollars
2021-04,Alberta,meat,9.9,"Ground beef, per kilogram",Dollars
2021-04,Alberta,meat,9.48,"Pork loin cuts, per kilogram",Dollars
2021-04,Alberta,meat,10.09,"Pork rib cuts, per kilogram",Dollars
2021-04,Alberta,meat,6.41,"Pork shoulder cuts, per kilogram",Dollars
2021-04,Alberta,meat,5.66,"Meatless burgers, 226 grams",Dollars
2021-05,Alberta,meat,15.91,"Beef stewing cuts, per kilogram",Dollars
2021-05,Alberta,meat,23.13,"Beef striploin cuts, per kilogram",Dollars
2021-05,Alberta,meat,15.56,"Beef top sirloin cuts, per kilogram",Dollars
2021-05,Alberta,meat,28.93,"Beef rib cuts, per kilogram",Dollars
2021-05,Alberta,meat,9.46,"Ground beef, per kilogram",Dollars
2021-05,Alberta,meat,9.49,"Pork loin cuts, per kilogram",Dollars
2021-05,Alberta,meat,10.76,"Pork rib cuts, per kilogram",Dollars
2021-05,Alberta,meat,6.73,"Pork shoulder cuts, per kilogram",Dollars
2021-05,Alberta,meat,5.54,"Meatless burgers, 226 grams",Dollars
2021-06,Alberta,meat,16.57,"Beef stewing cuts, per kilogram",Dollars
2021-06,Alberta,meat,27.34,"Beef striploin cuts, per kilogram",Dollars
2021-06,Alberta,meat,16.6,"Beef top sirloin cuts, per kilogram",Dollars
2021-06,Alberta,meat,25.42,"Beef rib cuts, per kilogram",Dollars
2021-06,Alberta,meat,9.66,"Ground beef, per kilogram",Dollars
2021-06,Alberta,meat,10.72,"Pork loin cuts, per kilogram",Dollars
2021-06,Alberta,meat,12.35,"Pork rib cuts, per kilogram",Dollars
2021-06,Alberta,meat,5.97,"Pork shoulder cuts, per kilogram",Dollars
2021-06,Alberta,meat,5.65,"Meatless burgers, 226 grams",Dollars
2021-07,Alberta,meat,16.45,"Beef stewing cuts, per kilogram",Dollars
2021-07,Alberta,meat,29.43,"Beef striploin cuts, per kilogram",Dollars
2021-07,Alberta,meat,17.49,"Beef top sirloin cuts, per kilogram",Dollars
2021-07,Alberta,meat,26.43,"Beef rib cuts, per kilogram",Dollars
2021-07,Alberta,meat,9.63,"Ground beef, per kilogram",Dollars
2021-07,Alberta,meat,9.94,"Pork loin cuts, per kilogram",Dollars
2021-07,Alberta,meat,11.62,"Pork rib cuts, per kilogram",Dollars
2021-07,Alberta,meat,5.56,"Pork shoulder cuts, per kilogram",Dollars
2021-07,Alberta,meat,5.52,"Meatless burgers, 226 grams",Dollars
2021-08,Alberta,meat,16.86,"Beef stewing cuts, per kilogram",Dollars
2021-08,Alberta,meat,27.79,"Beef striploin cuts, per kilogram",Dollars
2021-08,Alberta,meat,16.46,"Beef top sirloin cuts, per kilogram",Dollars
2021-08,Alberta,meat,25.17,"Beef rib cuts, per kilogram",Dollars
2021-08,Alberta,meat,10.1,"Ground beef, per kilogram",Dollars
2021-08,Alberta,meat,9.61,"Pork loin cuts, per kilogram",Dollars
2021-08,Alberta,meat,13.01,"Pork rib cuts, per kilogram",Dollars
2021-08,Alberta,meat,5.06,"Pork shoulder cuts, per kilogram",Dollars
2021-08,Alberta,meat,5.4,"Meatless burgers, 226 grams",Dollars
2021-09,Alberta,meat,15.78,"Beef stewing cuts, per kilogram",Dollars
2021-09,Alberta,meat,26.94,"Beef striploin cuts, per kilogram",Dollars
2021-09,Alberta,meat,17.04,"Beef top sirloin cuts, per kilogram",Dollars
2021-09,Alberta,meat,31.84,"Beef rib cuts, per kilogram",Dollars
2021-09,Alberta,meat,10.56,"Ground beef, per kilogram",Dollars
2021-09,Alberta,meat,10.0,"Pork loin cuts, per kilogram",Dollars
2021-09,Alberta,meat,10.84,"Pork rib cuts, per kilogram",Dollars
2021-09,Alberta,meat,9.38,"Pork shoulder cuts, per kilogram",Dollars
2021-09,Alberta,meat,5.61,"Meatless burgers, 226 grams",Dollars
2021-10,Alberta,meat,16.79,"Beef stewing cuts, per kilogram",Dollars
2021-10,Alberta,meat,25.01,"Beef striploin cuts, per kilogram",Dollars
2021-10,Alberta,meat,19.49,"Beef top sirloin cuts, per kilogram",Dollars
2021-10,Alberta,meat,23.84,"Beef rib cuts, per kilogram",Dollars
2021-10,Alberta,meat,10.3,"Ground beef, per kilogram",Dollars
2021-10,Alberta,meat,10.63,"Pork loin cuts, per kilogram",Dollars
2021-10,Alberta,meat,11.65,"Pork rib cuts, per kilogram",Dollars
2021-10,Alberta,meat,8.46,"Pork shoulder cuts, per kilogram",Dollars
2021-10,Alberta,meat,5.55,"Meatless burgers, 226 grams",Dollars
2021-11,Alberta,meat,16.99,"Beef stewing cuts, per kilogram",Dollars
2021-11,Alberta,meat,25.49,"Beef striploin cuts, per kilogram",Dollars
2021-11,Alberta,meat,21.11,"Beef top sirloin cuts, per kilogram",Dollars
2021-11,Alberta,meat,30.47,"Beef rib cuts, per kilogram",Dollars
2021-11,Alberta,meat,11.98,"Ground beef, per kilogram",Dollars
2021-11,Alberta,meat,10.53,"Pork loin cuts, per kilogram",Dollars
2021-11,Alberta,meat,10.54,"Pork rib cuts, per kilogram",Dollars
2021-11,Alberta,meat,7.17,"Pork shoulder cuts, per kilogram",Dollars
2021-11,Alberta,meat,5.56,"Meatless burgers, 226 grams",Dollars
2021-12,Alberta,meat,17.61,"Beef stewing cuts, per kilogram",Dollars
2021-12,Alberta,meat,23.54,"Beef striploin cuts, per kilogram",Dollars
2021-12,Alberta,meat,17.48,"Beef top sirloin cuts, per kilogram",Dollars
2021-12,Alberta,meat,25.1,"Beef rib cuts, per kilogram",Dollars
2021-12,Alberta,meat,10.56,"Ground beef, per kilogram",Dollars
2021-12,Alberta,meat,9.66,"Pork loin cuts, per kilogram",Dollars
2021-12,Alberta,meat,11.93,"Pork rib cuts, per kilogram",Dollars
2021-12,Alberta,meat,5.91,"Pork shoulder cuts, per kilogram",Dollars
2021-12,Alberta,meat,5.75,"Meatless burgers, 226 grams",Dollars
2022-01,Alberta,meat,17.0,"Beef stewing cuts, per kilogram",Dollars
2022-01,Alberta,meat,25.32,"Beef striploin cuts, per kilogram",Dollars
2022-01,Alberta,meat,21.59,"Beef top sirloin cuts, per kilogram",Dollars
2022-01,Alberta,meat,30.03,"Beef rib cuts, per kilogram",Dollars
2022-01,Alberta,meat,11.0,"Ground beef, per kilogram",Dollars
2022-01,Alberta,meat,9.47,"Pork loin cuts, per kilogram",Dollars
2022-01,Alberta,meat,10.47,"Pork rib cuts, per kilogram",Dollars
2022-01,Alberta,meat,7.88,"Pork shoulder cuts, per kilogram",Dollars
2022-01,Alberta,meat,5.4,"Meatless burgers, 226 grams",Dollars
2022-02,Alberta,meat,16.22,"Beef stewing cuts, per kilogram",Dollars
2022-02,Alberta,meat,27.17,"Beef striploin cuts, per kilogram",Dollars
2022-02,Alberta,meat,21.09,"Beef top sirloin cuts, per kilogram",Dollars
2022-02,Alberta,meat,32.71,"Beef rib cuts, per kilogram",Dollars
2022-02,Alberta,meat,10.47,"Ground beef, per kilogram",Dollars
2022-02,Alberta,meat,9.2,"Pork loin cuts, per kilogram",Dollars
2022-02,Alberta,meat,10.23,"Pork rib cuts, per kilogram",Dollars
2022-02,Alberta,meat,7.21,"Pork shoulder cuts, per kilogram",Dollars
2022-02,Alberta,meat,5.49,"Meatless burgers, 226 grams",Dollars
2022-03,Alberta,meat,17.37,"Beef stewing cuts, per kilogram",Dollars
2022-03,Alberta,meat,32.31,"Beef striploin cuts, per kilogram",Dollars
2022-03,Alberta,meat,21.56,"Beef top sirloin cuts, per kilogram",Dollars
2022-03,Alberta,meat,31.27,"Beef rib cuts, per kilogram",Dollars
2022-03,Alberta,meat,10.28,"Ground beef, per kilogram",Dollars
2022-03,Alberta,meat,9.26,"Pork loin cuts, per kilogram",Dollars
2022-03,Alberta,meat,11.21,"Pork rib cuts, per kilogram",Dollars
2022-03,Alberta,meat,6.35,"Pork shoulder cuts, per kilogram",Dollars
2022-03,Alberta,meat,5.42,"Meatless burgers, 226 grams",Dollars
2022-04,Alberta,meat,18.59,"Beef stewing cuts, per kilogram",Dollars
2022-04,Alberta,meat,25.83,"Beef striploin cuts, per kilogram",Dollars
2022-04,Alberta,meat,23.1,"Beef top sirloin cuts, per kilogram",Dollars
2022-04,Alberta,meat,29.33,"Beef rib cuts, per kilogram",Dollars
2022-04,Alberta,meat,10.56,"Ground beef, per kilogram",Dollars
2022-04,Alberta,meat,10.52,"Pork loin cuts, per kilogram",Dollars
2022-04,Alberta,meat,11.46,"Pork rib cuts, per kilogram",Dollars
2022-04,Alberta,meat,7.92,"Pork shoulder cuts, per kilogram",Dollars
2022-04,Alberta,meat,5.64,"Meatless burgers, 226 grams",Dollars
2022-05,Alberta,meat,18.78,"Beef stewing cuts, per kilogram",Dollars
2022-05,Alberta,meat,26.42,"Beef striploin cuts, per kilogram",Dollars
2022-05,Alberta,meat,22.24,"Beef top sirloin cuts, per kilogram",Dollars
2022-05,Alberta,meat,23.87,"Beef rib cuts, per kilogram",Dollars
2022-05,Alberta,meat,10.55,"Ground beef, per kilogram",Dollars
2022-05,Alberta,meat,9.96,"Pork loin cuts, per kilogram",Dollars
2022-05,Alberta,meat,12.28,"Pork rib cuts, per kilogram",Dollars
2022-05,Alberta,meat,7.07,"Pork shoulder cuts, per kilogram",Dollars
2022-05,Alberta,meat,5.3,"Meatless burgers, 226 grams",Dollars
2022-06,Alberta,meat,18.57,"Beef stewing cuts, per kilogram",Dollars
2022-06,Alberta,meat,29.38,"Beef striploin cuts, per kilogram",Dollars
2022-06,Alberta,meat,17.71,"Beef top sirloin cuts, per kilogram",Dollars
2022-06,Alberta,meat,28.87,"Beef rib cuts, per kilogram",Dollars
2022-06,Alberta,meat,10.32,"Ground beef, per kilogram",Dollars
2022-06,Alberta,meat,9.94,"Pork loin cuts, per kilogram",Dollars
2022-06,Alberta,meat,12.13,"Pork rib cuts, per kilogram",Dollars
2022-06,Alberta,meat,7.06,"Pork shoulder cuts, per kilogram",Dollars
2022-06,Alberta,meat,5.33,"Meatless burgers, 226 grams",Dollars
2022-07,Alberta,meat,18.58,"Beef stewing cuts, per kilogram",Dollars
